do n't visit this place .,0.056758508
great low cost company .,0.017718147
came here saturday for the ufc fights .,0.038048524
everything was hot and crispy .,0.1641865
that ' s enough to check the place out .,0.022256956
the managers seemed to be running a nice place .,0.013571346
it ' s very nice to feel remembered .,0.0143253105
nice selection of bbq and sides .,0.022846194
really , everything here is great .,0.019603057
beef with chinese hot pepper .,0.08241652
another success from big burrito .,0.112643376
this is your fairly typical gringo mexican place .,0.37340668
it ' ll make more sense that way .,0.014136819
* the service was ... abrupt ?,0.02826718
* the food came out <UNK> quick .,0.022846194
* the prices were outstanding .,0.015581916
this is among the best in madison .,0.01608456
i had the poblano mole .,0.10566349
i opted for the bones for no particular reason .,0.08083374
. this is definitely the weakest part .,0.16158698
it seemed like a fine option at the time .,0.014702292
you know the deal .,0.01834645
there ' s a good tap selection , too .,0.02072494
i have no complaints about the service .,0.015079274
+ the flavor of the reuben was great .,0.06184035
a very low stress airport .,0.009424546
even security here seems relatively laid back .,0.023199737
the staff is ... i do n't know .,0.022846194
waitstaff was polite , but distant .,0.021432023
no points gained or lost there .,0.0137598375
just standard operating procedure .,0.012440401
their pepperoni and mushroom is great too .,0.027677942
my dad helped build this place .,0.019351736
i would always see people writing or doing whatever .,0.019980038
aside from that , this store is <UNK> .,0.06896287
five stars for the building itself .,0.01024134
and it ' s all completely out of line .,0.039462693
the sides are also very good .,0.0201057
the service is usually pretty standard .,0.013571346
drinks were slow to come out .,0.027677942
they do breakfast and a hibiscus lemonade .,0.02343543
<UNK> of this place is scheduled for fall .,0.043399423
they are prompt , and do a good job .,0.019226074
i did n't hesitate when they suggested mister <UNK> .,0.028620722
well , i have two roof top units .,0.030977672
five minutes later i was hooked up !,0.27236435
do not trust the salesman .,0.15213956
desert motor group sees it a different way .,0.008733413
found out that one extended warranty was refundable .,0.008482091
this is the reason to never visit a <UNK> .,0.11440011
fast , and i mean fast .,0.025910228
went the extra mile from start to finish .,0.015644746
no damage and not a second wasted .,0.07054565
i would say check it out for sure .,0.02035702
big thanks to the shop and jason .,0.006377276
i usually all over the prime rib here .,0.0414203
it really hits the spot on the cheap .,0.023553278
finally shake shack on the west coast !,0.11078331
phone staffing has always seemed polite .,0.017718147
vegas pricing for <UNK> ?,0.020960633
paul and alex are very poor technicians .,0.3302291
the car runs better than new .,0.011623607
wow , this is a very good restaurant .,0.017592486
this place is amazing .,0.021903414
definitely recommend to everyone to at least try it .,0.019100413
this place has authentic cuisine .,0.017969469
but the service is a bit crappy .,0.44573322
they ' re really poor with service .,0.26104406
tofu hut is a great place to get kbbq .,0.029799197
like they could careless about their customers .,0.07291982
they just seemed very careless .,0.045625936
if you have any doubts , do n't .,0.016838523
awful explosive diarrhea and stomach aches .,0.43965456
thanks for reading and o hope this helps .,0.010995304
this place is definitely the definition of a hole-in-the-wall .,0.15932569
i hate this place .,0.48021027
it ' s not like a traditional roll .,0.015644746
: - rrb - this place is awesome .,0.010681152
i have since purchased the extended warranty plan .,0.011058134
the daily lunchtime sandwich special is awesome .,0.016587202
nice atmosphere at tonic bar & grill .,0.022964042
just a tad better than average .,0.034984488
wow , is that hard to do ?,0.03109552
not that difficult folks .,0.104795754
only drawback is the food / concessions .,0.020842785
the food is just not that great .,0.04290464
we clearly made the right choice .,0.012880214
the service was also top notch .,0.053295042
hands down one of the best spots in town !,0.012063419
this place is awesome .,0.021549871
hot wings here are the best .,0.03545588
this hotel is a gem for downtown pittsburgh .,0.013697007
until then ... cheers !,0.012817383
the hype is real !,0.032156147
the place is a small , meat mecca .,0.17458448
this place is a <UNK> dream come true .,0.102192536
stopped in with several business colleagues for lunch .,0.01419965
looking forward to my next time back ... cheers !,0.013822667
what a treat in queen creek .,0.020960633
ca n't get any closer to chicago .,0.021667719
prices a value for the <UNK> and freshness .,0.021903414
tough <UNK> ... but expected .,0.021549871
still ended up with the best deal in town .,0.011246625
service department is really horrible - 0 * .,0.4402136
all cars will need <UNK> when brand new !,0.019477395
only place like this south east chandler .,0.05255287
food is always excellent , beer is always cold .,0.02035702
could n't recommend more .,0.018723432
this was a great find .,0.016838523
very friendly staff and a great atmosphere .,0.012566062
had a sore foot .,0.05725329
most importantly , they make the class safe .,0.012880214
' ' the decor in this place is non-existent .,0.04166769
avoid this company at all cost .,0.10089093
they carry a wide variety of beers too .,0.014890783
i have 0 companies .,0.02968135
my file was probably 0 inches thick .,0.045378547
yes , 00 days , not an exaggeration .,0.017718147
every part of the experience is user friendly .,0.018723432
they also serve the traditional vermicelli dishes .,0.02343543
what more do you need ?,0.04067813
just get used to these facts .,0.019980038
final rating : not bad .,0.022139108
they will take care of you .,0.03015274
a great experience that i would think about repeating .,0.017341165
i always get the carne asada burrito .,0.020960633
and not the cheapest .,0.011183795
chinese and mexican on one plate ?,0.15490346
the food was just above average .,0.018849092
our bill was $ 00 bucks .,0.014953613
top offs between oil changes is cool .,0.012566062
got the large 0 topping with 00 wings special .,0.053295042
. no complaints at all .,0.022139108
not a single complaint at all .,0.01608456
this place is pretty great .,0.022610499
i ' ll be back here often .,0.02072494
i def plan to stop in more often .,0.041915078
the vindaloo was really awesome .,0.051563308
it was kind of like having chunks of <UNK> .,0.04785245
no major complaints worth noting .,0.017341165
good stuff did fine by me .,0.023906821
great price and tires were like new .,0.011372286
i was booking a regular 0 bd suite .,0.021903414
upon arrival the staff was courteous .,0.009487377
the overall experience was great .,0.015393426
ever heard of <UNK> ?,0.017592486
these guys spent some serious time designing the rides .,0.034041706
lot ' s of good clean fun .,0.034748793
a big fun time .,0.022139108
front desk clerk was standard .,0.01859777
dr smith takes care of all my needs .,0.0137598375
the presentation is top notch at an affordable prices,0.06381883
this is the best burger joint in vegas .,0.013445686
we sat down and got greeted by kevin .,0.026028076
the marinara sauce had a great taste .,0.021667719
great show for the price .,0.018723432
maybe i ' ll give it a second try .,0.024731753
in that regard it is a 0 star .,0.017089844
the server was abrupt and defensive .,0.13214645
this is the best pizza ever .,0.01859777
it ' s the real deal .,0.013257195
the staff act like zombies .,0.4269174
it needs some remodeling / <UNK> .,0.01822079
the rooms are drab .,0.14082454
it is a forgettable resort .,0.04315203
we go here regularly .,0.0201057
the staff is compassionate and competent .,0.015016444
the staff is friendly and competent .,0.014450971
too bad sonora has a monopoly .,0.057005897
a negative rating would fit sonora just nicely .,0.061444655
the place is packed .,0.027560094
. total chaos inside .,0.058737632
it is like a cattle call .,0.04240986
there is no orderly flow from one to another .,0.02107848
perhaps not all portillos are run the same ?,0.019980038
i would skip this joint .,0.04166769
new york strip was simply awful .,0.3977292
a one star restaurant at best .,0.013005874
it is about profit .,0.012314741
they <UNK> repeat customers with a degree of <UNK> .,0.07687678
and i wo n't blame you .,0.09481675
try their pad thai and their curries .,0.1182615
best sushi i ' ve eaten , bar none .,0.027324399
overall : a let down on multiple levels .,0.03357032
being lactose intolerant sucks .,0.6544696
other cds tend to be over-priced .,0.020842785
bring them some poetry for me , will ya ?,0.045625936
management needs to allow self parking .,0.013634177
this place has a nice , unassuming feel .,0.03062413
it ' s a cozy diner without any frills .,0.11652588
this place is totally rad .,0.22846605
specifically , the buffalo wings are bland .,0.034277402
the white pizza was very good .,0.09872158
the ` ` upscale ' ' bar food ?,0.014011159
this place ` ` was .,0.015393426
it seemed a bit bland .,0.053295042
the filet was of excellent quality .,0.033334624
still very nicely done though and no complaints .,0.017215505
waiter was friendly and answered any and all questions .,0.009361716
it was very very good .,0.019728716
their feats are unbelievable .,0.11067997
as for the music , it is good .,0.017969469
this place is the bomb , for sure .,0.20705862
nice southern cajun accent to the dish .,0.021549871
may have to investigate further .,0.011874928
second : la <UNK> .,0.013634177
fifth : la <UNK> .,0.010618322
sixth : les <UNK> .,0.013131535
seventh : les <UNK> <UNK> .,0.013571346
<UNK> : le <UNK> .,0.010618322
tenth : les <UNK> de <UNK> .,0.01859777
caramel <UNK> infused with <UNK> , chocolate rice souffle .,0.03357032
this is quite amazing .,0.026028076
do n't expect to have a quick beer .,0.01646154
they ' re both good .,0.014953613
at any rate , this month - lrb - ?,0.008984734
it truly is a very eclectic display sometimes .,0.01847211
<UNK> fan of the tacos al pastor .,0.01608456
to be expected in verrado , i suppose ?,0.049336795
it made the night fly by .,0.027677942
the bartenders are all very nice .,0.033334624
i found this place to be extremely mediocre .,0.41445592
great food for a sports bar .,0.014702292
excellent atmosphere that really screams vegas .,0.1013248
burger bar , amazing food and a great atmosphere .,0.017969469
and lastly trattoria del <UNK> from wolfgang puck .,0.027913637
so much for booking months in advance .,0.011623607
for $ 0 it would be hard to complain .,0.022728346
this place lacks modern amenities most take for granted .,0.038048524
just outside are noisy kids and the <UNK> .,0.28312725
the proportions was large and very tasty .,0.049584184
not gon na happen .,0.012691722
here ' s the deal .,0.013948329
plenty of restaurants have bad service .,0.11088664
the management has n't made a single change .,0.018095128
the food is great here .,0.016838523
the counter service is just abysmal .,0.1182615
the sandwich selection is excellent .,0.019477395
got irritable because i wanted to use credit card .,0.11739369
dave and <UNK> in particular provide consistently excellent service .,0.008010864
i use the monorail daily .,0.017843807
this is n't ideal .,0.027442247
on the prior visit , same thing .,0.011183795
vegas local , here .,0.013131535
i live at mgm / signature .,0.024731753
what ' s their target demographic ?,0.013822667
who are they trying to appeal to ?,0.013634177
my recommendation is to skip sls .,0.10783285
so many great hotels in this town .,0.010555492
this is a great place to live .,0.017089844
you only get a few channels and no dvr .,0.050326355
gym : great gym .,0.022374803
then i found out why they do it .,0.013948329
it ' s a great place to live .,0.01426248
the palazzo provides exactly that and in spectacular fashion .,0.024731753
got irritable because i wanted to use credit card .,0.11739369
threw my baggage to curbside after arriving at airport .,0.035220183
plus - the staff is phenomenal .,0.014136819
it ' s my go-to place in vegas .,0.017843807
had the gyros and it was simply amazing .,0.05280026
the dinning area ambiance was dark and quiet .,0.02873857
just good times and bad art .,0.102192536
' ' http://url local products by local people .,0.028149333
first time trying this place .,0.017969469
prices are also typical of most chinese food joints .,0.023199737
most dinner dishes are under or around $ 00 .,0.010555492
the dinning experience is actually pretty decent .,0.01847211
its free up to $ 0 by the way .,0.016712861
this place is a little pricey .,0.03781283
cheap food , quick service .,0.028149333
the staff there are lightning quick with your orders .,0.023788974
there smoothies are like any other smoothie joint .,0.045625936
it was simply amazing .,0.021549871
i love the braised bbq chicken taco !,0.034041706
very <UNK> crowds there at times .,0.027324399
the staff are friendly and very quick .,0.017089844
0 rolls , 0 dumplings for $ 0.00 .,0.025556687
the ambiance was modern and cool .,0.016838523
the prices are very easy on the wallet .,0.012566062
the beer was fantastic .,0.017341165
this bar has a very modern and nice interior .,0.017718147
it is a metal top bar .,0.039226998
we recommend the smashed apple and cucumber mint mojito .,0.026263772
the service here is one of two stories .,0.013068704
the well drink had a weak pour .,0.0466155
typically , cigars meet whiskey and not coffee .,0.014513801
the bar area is relatively large .,0.020607091
all items tasted good and were well done .,0.01822079
they have decent mixers and beer selection .,0.016712861
the tap beer selection is extensive .,0.01822079
we had a great experience at seviche .,0.016838523
in addition , he made excellent mixed drinks .,0.022139108
<UNK> is the best bar in mount washington .,0.015016444
they have a solid draft selection .,0.01646154
they make their food with the freshest ingredients available .,0.015833238
be sure to stop in for some outstanding food !,0.037577134
all were good ` ` bar ' ' appetizers .,0.017592486
it ' s not a park bench .,0.01024134
treat them and their space with a little respect .,0.03015274
what a giant mistake .,0.06104896
great <UNK> which is not exactly pizza .,0.029092113
good but something missing .,0.023553278
not gon na <UNK> city hall for me .,0.021432023
i put it behind bianco but just slightly .,0.11202335
better than binkley ' s .,0.026735162
. best sandwich shop in scottsdale .,0.0103670005
that is all ... its byob .,0.046368107
the service is interesting but not bad .,0.022964042
it is what it is .,0.015016444
good times ... this place is the real deal .,0.01847211
this place is ok but nothing spectacular .,0.053295042
the pizza is perfect .,0.019854378
the wait is what it is .,0.015267765
here ' s the deal .,0.013948329
this place is one of them .,0.021785567
it ' s actually quite good .,0.016210219
this is great kansas city bbq .,0.02343543
. food was amazing .,0.01822079
. what more can be said .,0.020607091
awesome atmosphere always super positive staff .,0.015833238
not to mention the amazing outdoor section .,0.016587202
i guess they have room to expand .,0.0201057
occasionally its closed during the colder , windy winters .,0.012691722
they put on a fantastic flair show hourly .,0.021314176
i have seen this show probably 000 + times .,0.03734144
the video <UNK> are awesome .,0.03192045
could the place use an upgrade ?,0.013131535
nice casual irish pub with awesome food .,0.03015274
the live music is great .,0.024142517
it ' s a burger and beer joint .,0.011372286
classic breakfast place for locals and non chain lovers .,0.027677942
i went with the chili omelet which was excellent .,0.02048268
great hidden spot in las vegas !,0.013382856
fair enough , so i paid it .,0.017215505
he was the sole nice person i communicated with .,0.021785567
great place to get brunch .,0.01646154
all was good but squid was a little stinky .,0.39021665
very nice people running the place .,0.016587202
about average on the cleanliness for an asian place .,0.09655223
the gyro and fries were good .,0.023671126
doing that would <UNK> my perfect image .,0.03545588
the food is decent and cheap as well .,0.01608456
vegan donuts , in vegas no less .,0.038991302
go for the beer .,0.024613906
montreal for the win .,0.012503231
great pizzas , great subs at a great price .,0.037105743
dry cleaning cost was very reasonable as well .,0.017969469
not sure where these 0 - stars come from .,0.032863233
do n't be fooled by the <UNK> ratings .,0.075294
i suggest a visit if you have never been .,0.03545588
the service was phenomenal .,0.02107848
the wagyu beef is phenomenal .,0.10002319
i ' m particularly fond of the avocado blt .,0.028385026
the great thing is the selection of food offerings .,0.011937759
everything about the eiffel tower restaurant screams high-end .,0.083999306
service is excellent and get top marks .,0.015267765
go to maggiano ' s for great italian food .,0.017089844
just please , do n't go here .,0.10653123
do n't <UNK> the battista ' s <UNK> .,0.046120718
this place is simply wonderful .,0.0201057
purple rice ? ! <UNK> ?,0.027088705
you and your team rock !,0.015267765
and that was about it .,0.016210219
- lrb - ok - kidding here .,0.026028076
pray to the taco gods at taco guild !,0.04686289
the elevator shaft is pleasantly nauseating .,0.26293078
the <UNK> location does n't disappoint either .,0.021785567
the <UNK> of durant ' s did n't disappoint .,0.041172907
this place is a true treasure .,0.015142105
that comes to you .,0.027206551
constantly and without much waiting ... .,0.014073989
care to challenge my mad sushi eating skills ?,0.24924077
regardless , 0 well deserved stars .,0.054531995
excellent service from start to finish .,0.011623607
screaming orgasm : stunning .,0.47772613
crazy horse : very good .,0.1798404
highly recommended for late night <UNK> <UNK> .,0.030270588
bring your own cigar .,0.08795626
the selection in the bar is fairly weak .,0.11171334
fantastic people watching though .,0.021196328
no one really respects anything anymore .,0.11912931
no one in suits or even nice clothing .,0.09438288
classic burger : <UNK> .,0.012943043
something unusual and very good : smash .,0.28087774
to sum it up : nobu clone .,0.08083374
shibuya markets itself as something of a sake destination .,0.051068526
the fried calamari appetizer is well done .,0.020231359
always pair it with athens fries .,0.019100413
<UNK> are all very good .,0.023317585
recent expansion helps a lot .,0.011372286
nothing was short of very good .,0.020607091
ca n't go wrong here .,0.019100413
reasonably kid friendly too .,0.022021262
you could do a lot worse though .,0.16591948
overall , simply outstanding .,0.015079274
a very very well done place .,0.015016444
chased it all with a glass of <UNK> .,0.14082454
easily the best japanese in the city .,0.05255287
quality here made me ignore the final bill .,0.07450261
another excellent time at raku .,0.06065326
everything , including the service , is excellent .,0.014827953
the happy hour menu is outstanding .,0.022021262
most of the bar staff are !,0.035691574
got us right in at 0pm with no reservations .,0.016964182
fast food at expensive prices .,0.0137598375
clumpy canned nacho sauce .,0.16158698
however , the middle-aged white guy is just stupid .,0.8403191
have been a regular for 0 years .,0.031449065
` ` i ca n't do split payments .,0.013697007
not worthy of my business .,0.11479026
the crew recognizes you after a few times !,0.027442247
veggie sushi platter good .,0.024142517
update : the car never had an oil leak .,0.006345861
i said i would be 0 minutes late .,0.029799197
it was 0 minutes folks .,0.07450261
i work in the same area .,0.010618322
came in the normal basket .,0.03357032
here ' s the deal .,0.013948329
the shredded lettuce covered the basket and sandwich .,0.03781283
it seems to be getting worse and worse .,0.11739369
it is well worth it .,0.017718147
this time was different .,0.01633588
probably wo n't be going again .,0.01859777
a chain is a chain is a chain .,0.031449065
the calamari was dry and brittle .,0.067380086
the prime rib <UNK> .,0.063423134
the fish <UNK> good .,0.026970858
first time ever at an outback .,0.021667719
nice ballpark , easily accessible .,0.011749268
this place is pretty bomb .,0.23162876
cool atmosphere with excellent pizza , salads & wine .,0.015016444
<UNK> i ' ve had was outstanding .,0.021785567
great everything , from sushi to wings to drinks .,0.02035702
outside bar is cool .,0.034748793
right across from dbacks & suns venues .,0.010618322
saw the 0000 here in may .,0.011937759
the venue is very nice .,0.019100413
not pretentious , but neither was it dull .,0.24924077
this place used to be nice .,0.022139108
so why only two stars ?,0.013822667
this place is a disgrace to scotland !,0.50789946
a truly nasty place .,0.37751234
the cafe is simply atrocious .,0.2786282
they ' re basically <UNK> <UNK> in a tube .,0.15269235
- rrb - that ' s just an example .,0.007822373
too many people in the class .,0.032391842
lastly , the clientele of this gym is weak .,0.32764325
bad , bad , bad .,0.2396185
the guy is garbage .,0.78207105
great service and great value .,0.012817383
convenient location near the phoenix airport .,0.008010864
few downsides : <UNK> - they were very loud .,0.054779384
outdated - overall the rooms are <UNK> .,0.048842013
it would not close all the way shut .,0.027913637
food is just ok .,0.016712861
chili verde <UNK> also very good .,0.011120965
they have a great beer selection .,0.01426248
lightly battered n crunchy .,0.11398677
the place has a nice vibe .,0.020842785
ask for robert , very helpful and knowledgeable .,0.0075710523
very knowledgeable and friendly .,0.015833238
beef tenderloin was excellent .,0.03015274
def order the millionaire tacos .,0.028149333
tuna tartare tacos were awesome , order 0 !,0.024613906
once again no charge until he installed them today .,0.014890783
and the parts and labor were very fairly priced .,0.009927189
another good job well done .,0.014073989
main garage door operational bracket broke .,0.013445686
rusty came over at 0pm to check it out .,0.023553278
the sides were great also .,0.023199737
both excellent as well .,0.014011159
it was loaded with clams and very tasty .,0.03828422
charleston ' s take on escargot .,0.06896287
the food was good but not spectacular .,0.032391842
i ordered fish n chips which were average .,0.02107848
large portion gets a thumbs up .,0.039462693
the black and blue beer was great .,0.045625936
food was ok nothing great .,0.057005897
i had the lunch special , paneer vindaloo .,0.020231359
chicken fried rice dish is large and tasty .,0.024613906
dry n small tamales .,0.06579731
excellent value for all you get .,0.02826718
yelp it , it ' ll come up .,0.021196328
they shrink wrapped all of my furniture .,0.061444655
their rates are competitive and fair .,0.011120965
you pay for what you get .,0.055768944
the pizza is good .,0.019854378
the filet was buttery soft n very tasty .,0.028974265
meatball and spicy chicken wing appetizers were very good .,0.030034892
good place for a casual meal .,0.023788974
the pizza is good too .,0.017592486
cheese quesadilla was good also w queso fresco .,0.007539637
the <UNK> hotdog is different but very good .,0.046368107
paul <UNK> was great to work with .,0.011497946
the pork belly and sea bass were good .,0.041172907
blue cheese balsamic burger is tasty .,0.021549871
lettuce wraps are good .,0.036634352
